"USER_ID","MOVIE_ID","VALUE","TIME"
"531","104","4","978645755"
"531","2826","3","994109386"
"531","2861","2","978645877"
"531","2706","3","978644560"
"531","3052","5","994343507"
"531","736","2","976141100"
"531","2959","4","978970296"
"531","366","4","994110164"
"531","2617","4","994109131"
"531","1059","3","978973709"
"531","3176","5","978972703"
"531","1517","5","978645667"
"531","1544","3","994109479"
"531","3354","2","1026858990"
"531","785","3","978646153"
"531","1380","5","979155467"
"531","19","5","978646368"
"531","3273","4","978730649"
"531","1997","3","978560236"
"531","25","4","978972518"
"531","2907","3","978646482"
"531","3225","3","983563927"
"531","2395","1","978644586"
"533","2710","5","976141968"
"533","231","4","976209181"
"533","2657","3","976208272"
"533","288","2","976220255"
"533","2700","5","976299509"
"533","2712","2","976208788"
"533","1676","3","976208806"
"533","1917","3","976230686"
"533","1721","4","976140235"
"533","2427","4","976142278"
"533","1391","3","976230453"
"533","2628","3","976230548"
"533","2459","3","976208361"
"533","3608","4","976208077"
"533","70","5","976142245"
"533","1573","4","976142245"
"533","3033","4","976209545"
"533","780","3","976219533"
"533","3535","5","976208940"
"533","2253","1","976231026"
"533","2976","2","976220817"
"533","3623","4","976219203"
"533","2723","5","976230586"
"533","1884","4","976209388"
"533","968","5","976207826"
"533","1405","2","976220502"
"533","1206","5","976140973"
"533","3917","3","976141915"
"533","1923","3","976207446"
"533","3070","3","976299680"
"533","1347","2","976209545"
"533","344","2","976219602"
"533","104","3","976208688"
"533","2826","4","976219286"
"533","1527","3","976209623"
"533","2706","4","976209194"
"533","1732","4","976141968"
"533","3052","1","976208657"
"533","1373","2","976220659"
"533","736","2","976230601"
"533","2959","5","976141683"
"533","2617","2","976209745"
"533","1517","5","976299581"
"533","1544","4","976220773"
"533","208","3","976220109"
"533","3273","4","976210231"
"533","1997","4","976207426"
"533","2363","5","976208110"
"533","2395","5","976141282"
"543","2710","3","976158392"
"543","231","5","976158223"
"543","2657","2","976119305"
"543","288","4","976121021"
"543","2700","5","976121468"
"543","1676","5","976120011"
"543","1917","5","976120189"
"543","1721","3","976157689"
"543","1391","4","976120164"
"543","2628","4","976120087"
"543","2459","2","976213938"
"543","2683","3","976216488"
"543","327","4","976120316"
"543","3608","3","976158001"
"543","70","5","976119305"
"543","1573","5","976120061"
"543","3033","5","976120120"
"543","216","4","976212340"
"543","780","5","976120139"
"543","1205","5","976120164"
"543","2253","5","976120561"
"543","1088","4","976233792"
"543","2387","3","976159055"
"543","1405","5","976214896"
"543","3917","4","976119155"
"543","1923","5","976156972"
"543","1347","4","976119235"
"543","344","5","976212359"
"543","104","5","976121581"
"543","2826","5","976121043"
"543","2706","5","976121521"
"543","1732","5","976233639"
"543","736","4","976121152"
"543","2959","5","976156322"
"543","366","4","976213291"
"543","2617","5","976119305"
"543","1059","2","976233046"
"543","1517","5","976214661"
"543","1544","5","976120214"
"543","785","4","976157780"
"543","1380","2","976159008"
"543","19","3","976212359"
"543","208","4","976121274"
"543","1726","4","976121670"
"546","2710","1","976070547"
"546","2657","4","976068433"
"546","2700","2","976069174"
"546","1391","4","976069480"
"546","2628","4","976070404"
"546","70","1","976068509"
"546","3160","5","976068307"
"546","2723","5","976069346"
"546","968","1","976069742"
"546","1405","1","976069468"
"546","3917","1","976068468"
"546","1035","5","976068382"
"546","611","1","976068586"
"546","1923","4","976069045"
"546","344","1","976069446"
"546","1732","4","976069190"
"546","366","1","976068492"
"546","1517","5","976069013"
"546","1544","1","976068562"
"546","3354","3","976068586"
"546","2395","3","976068992"
"549","2710","4","976117688"
"549","231","3","976071058"
"549","2657","3","976068017"
"549","288","5","976116615"
"549","2700","3","976070019"
"549","1676","5","976071686"
"549","1917","3","976071755"
"549","1721","1","976067748"
"549","1391","5","976070692"
"549","2628","5","976071572"
"549","1183","5","976069232"
"549","2683","5","976071146"
"549","3785","2","1000952244"
"549","2384","3","976070549"
"549","3608","5","976118324"
"549","70","4","976068041"
"549","1573","5","976071656"
"549","2021","5","976117191"
"549","3033","3","976117191"
"549","216","1","976071234"
"549","780","5","976117910"
"549","3535","3","1043334084"
"549","2431","1","976069657"
"549","2253","3","976071588"
"549","2335","2","976071217"
"549","3623","4","976116615"
"549","1416","1","976069567"
"549","1884","4","976068970"
"549","2387","5","976070925"
"549","3752","2","1029337566"
"549","1206","5","976119253"
"549","3917","3","976067974"
"549","1035","4","976068041"
"549","1923","4","976070068"
"549","3070","5","976117161"
"549","1347","4","976122533"
"549","104","3","976070807"
"549","1527","5","976071656"
"549","2706","5","976070786"
"549","1732","5","976070104"
"549","3052","5","976070586"
"549","1373","5","976117218"
"549","736","1","976067772"
"549","2617","5","976116589"
"549","1059","1","976068945"
"549","1517","5","976070619"
"549","1544","2","976068235"
"549","3754","3","1029337429"
"549","3354","4","1029337610"
"549","785","4","976070649"
"549","1380","5","976123112"
"549","19","4","976071513"
"549","3273","4","976116720"
"549","1997","5","976123014"
"549","25","3","976068602"
"549","3225","3","991838956"
"549","2395","5","976070034"
"549","2315","2","976116803"
"550","231","3","976166794"
"550","2657","4","976162241"
"550","288","5","976158483"
"550","1676","2","976162169"
"550","1917","3","976159132"
"550","1721","5","976169748"
"550","1391","5","976159040"
"550","2628","3","976157702"
"550","2384","4","976163351"
"550","327","5","976160006"
"550","3608","1","976166340"
"550","70","3","976158839"
"550","1573","3","976158483"
"550","2021","4","976157738"
"550","3033","3","976162202"
"550","3156","3","976162272"
"550","780","4","976158620"
"550","2431","3","976167505"
"550","2253","5","976159942"
"550","3160","3","976169111"
"550","532","4","976164183"
"550","3623","4","976158524"
"550","2723","1","976159006"
"550","968","5","976162241"
"550","1206","4","976161928"
"550","1923","4","976067338"
"550","3070","4","976067989"
"550","344","4","976167102"
"550","2826","2","976158909"
"550","1527","5","976158422"
"550","1732","4","976164025"
"550","3052","5","976067302"
"550","1373","4","976159334"
"550","736","5","976158942"
"550","2959","4","976169167"
"550","3676","3","976158000"
"550","2617","5","976158559"
"550","1517","3","976166257"
"550","1544","4","976159099"
"550","2600","4","976158182"
"550","3354","3","976162644"
"550","785","2","976167102"
"550","1380","3","976167344"
"550","19","3","976168285"
"550","208","4","976159198"
"550","1997","5","976157944"
"550","25","4","976169257"
"550","674","4","976162514"
"550","2022","3","976169822"
"563","1924","1","976046246"
"563","2657","3","976046106"
"563","2700","1","976045286"
"563","1676","2","976046246"
"563","1917","2","976046496"
"563","1391","3","976046342"
"563","2628","2","976045445"
"563","327","1","976046310"
"563","1573","2","976046074"
"563","2021","2","976045445"
"563","3033","3","976046106"
"563","3864","3","976046663"
"563","3156","1","976046048"
"563","780","3","976046216"
"563","1205","1","976045312"
"563","2253","3","976045511"
"563","968","2","976046074"
"563","1405","1","976045286"
"563","1206","1","976045622"
"563","611","1","976046496"
"563","3070","1","976046074"
"563","1527","2","976046048"
"563","1373","1","976046624"
"563","1544","2","976046310"
"563","2600","3","976046048"
"563","3354","3","976046367"
"563","2363","3","976045706"
"563","674","3","976046281"
"566","1924","1","976043486"
"566","231","2","976041817"
"566","2657","3","976040855"
"566","288","3","976210630"
"566","2700","4","976209959"
"566","1676","1","976211230"
"566","1917","2","976043538"
"566","1391","1","976041303"
"566","2628","3","976043449"
"566","2683","4","976041379"
"566","1573","2","976043346"
"566","2021","2","976043324"
"566","3033","3","976043386"
"566","216","2","976041975"
"566","780","2","976043386"
"566","1205","2","976210065"
"566","2253","3","976211476"
"566","3623","1","976210682"
"566","2723","1","976211342"
"566","3752","2","976041975"
"566","1405","4","976040810"
"566","1206","3","976043057"
"566","104","2","976040496"
"566","3146","1","976041817"
"566","2826","2","976210765"
"566","1527","4","976043185"
"566","1732","3","976039465"
"566","3052","5","976039901"
"566","1373","1","976043558"
"566","736","3","976210867"
"566","2617","3","976210765"
"566","785","2","976040757"
"566","208","2","976211380"
"566","2363","1","976043115"
"566","674","1","976043410"
"585","2700","4","975948079"
"585","1676","3","975948352"
"585","1391","3","975948366"
"585","3785","2","975949452"
"585","2021","3","975948611"
"585","3033","3","975948611"
"585","3864","5","975947813"
"585","3156","1","975948423"
"585","1205","4","975948538"
"585","3160","3","975948137"
"585","3623","2","975949469"
"585","1884","3","975947674"
"585","3752","3","975949532"
"585","1206","3","975948524"
"585","1923","4","975948224"
"585","3146","2","975964717"
"585","1527","3","975948318"
"585","1732","5","975948280"
"585","3052","2","975948243"
"585","2959","5","975948162"
"585","2275","3","975948402"
"585","1517","4","975947694"
"585","1544","2","975948402"
"585","2600","1","975948366"
"585","3354","2","975949532"
"585","2395","5","975948187"
"587","2710","3","975945042"
"587","2657","4","976429971"
"587","2700","3","975945385"
"587","2712","2","975945160"
"587","2628","2","976432129"
"587","2683","4","975945021"
"587","3785","3","976431022"
"587","3608","3","975946726"
"587","70","2","976207618"
"587","3033","2","976032612"
"587","3535","3","975947098"
"587","3160","1","977113727"
"587","1884","2","975946900"
"587","1405","3","976032453"
"587","1206","3","976235720"
"587","1923","4","975946652"
"587","104","3","975946900"
"587","2706","3","975944988"
"587","1732","5","976032275"
"587","3052","2","975946900"
"587","2959","1","975945160"
"587","1517","5","975946922"
"587","1380","2","976032635"
"587","1997","3","977114410"
"587","25","3","977114430"
"587","2395","3","975945356"
"601","1924","2","975885774"
"601","231","3","975881648"
"601","2657","2","975881373"
"601","288","4","975879822"
"601","2700","4","975880559"
"601","2712","2","975884207"
"601","2628","3","975887074"
"601","2683","3","975881928"
"601","3608","4","975881270"
"601","70","3","975879688"
"601","2021","3","975885464"
"601","3033","3","975881680"
"601","780","4","975887060"
"601","3535","4","975881815"
"601","1205","2","975880640"
"601","2253","4","975882423"
"601","2976","3","975884721"
"601","3160","5","975884154"
"601","1088","2","975886135"
"601","532","4","975881884"
"601","2723","4","975880401"
"601","1884","5","975881898"
"601","2387","3","975882365"
"601","1405","3","975882044"
"601","1206","4","975886902"
"601","3917","4","975885728"
"601","1923","4","975881149"
"601","1347","4","975885674"
"601","344","3","975881801"
"601","3146","2","975882229"
"601","2826","3","975885694"
"601","2959","4","975883918"
"601","3676","2","975885556"
"601","2361","5","975881270"
"601","2617","1","975879842"
"601","1517","4","975881331"
"601","785","3","975881536"
"601","1380","2","975882138"
"601","1997","4","975885575"
"601","25","5","975884015"
"601","674","4","975880284"
"604","2657","1","975871114"
"604","2712","2","975870308"
"604","1676","3","975871508"
"604","1917","3","975871665"
"604","2427","3","975872288"
"604","2628","4","975871508"
"604","2683","2","975870107"
"604","70","2","975872420"
"604","1573","4","975871508"
"604","3033","2","975871348"
"604","3156","3","975871570"
"604","780","4","975871508"
"604","2976","3","975870173"
"604","3623","4","975869550"
"604","1206","3","975871076"
"604","2826","3","975870040"
"604","2861","5","975870308"
"604","1527","3","975871473"
"604","2706","3","975870040"
"604","1373","2","975871382"
"604","736","4","975872420"
"604","2959","3","975870308"
"604","3176","2","975870825"
"604","1544","3","975871602"
"604","3354","3","975869030"
"604","208","3","975872521"
"604","2395","2","975870793"
"608","2700","2","975865829"
"608","2712","2","975866341"
"608","1917","3","975864157"
"608","1721","2","975864133"
"608","2427","4","975864404"
"608","70","5","975865000"
"608","780","3","975864484"
"608","2606","4","975864927"
"608","2335","2","975866738"
"608","1923","4","975864683"
"608","344","5","975866544"
"608","3146","3","975866607"
"608","1527","3","975866478"
"608","2706","5","975864842"
"608","1732","2","975866145"
"608","3052","5","975865285"
"608","736","5","985998349"
"608","2959","3","975865829"
"608","366","3","975864953"
"608","1517","4","975864861"
"608","3273","4","975865543"
"608","25","1","975866129"
"608","2395","1","975866478"
"608","2315","4","975865048"
"620","231","3","975800821"
"620","2700","5","975800663"
"620","1391","2","975801234"
"620","2683","3","975801102"
"620","70","3","975800507"
"620","3864","5","975800210"
"620","3535","3","975800108"
"620","2431","1","975801169"
"620","3160","4","975800071"
"620","2335","2","975801133"
"620","2723","3","975801102"
"620","1923","4","975800691"
"620","344","4","975800978"
"620","104","4","975800771"
"620","3146","3","975801382"
"620","2706","4","975800951"
"620","1732","3","975800446"
"620","3052","3","975800691"
"620","1517","4","975800771"
"620","3354","1","975800108"
"620","785","3","975800832"
"620","19","2","975801446"
"620","2395","4","975800675"
"621","2710","1","975796840"
"621","2657","1","975798397"
"621","288","4","975800120"
"621","2700","4","975797339"
"621","1721","3","975796636"
"621","2628","3","975799325"
"621","2459","4","975796636"
"621","2683","3","975796809"
"621","70","4","975798311"
"621","2976","5","975796880"
"621","3160","4","975797177"
"621","2606","2","975797118"
"621","2723","2","975797209"
"621","968","5","975797209"
"621","3917","3","975798311"
"621","611","1","975798875"
"621","1347","4","975798183"
"621","2706","3","975796771"
"621","2959","5","975797030"
"621","366","5","975798551"
"621","3176","1","975797362"
"621","2600","1","975797420"
"621","785","4","975797145"
"621","3273","3","975797339"
"621","1997","4","975797836"
"621","2395","5","975797306"
"621","2315","3","975798704"
"623","288","3","975903548"
"623","2700","3","975793251"
"623","1917","1","975903740"
"623","2427","5","975793012"
"623","1391","3","975903461"
"623","2628","3","975903548"
"623","2384","5","978751477"
"623","70","4","975903501"
"623","780","2","975903501"
"623","3160","5","975794249"
"623","3623","4","975793175"
"623","2723","3","975903565"
"623","1527","4","975903501"
"623","3052","3","978751733"
"623","1517","4","978751523"
"623","2600","4","975903449"
"623","785","4","978751733"
"623","3910","4","975792311"
"623","208","4","975903687"
"623","2395","5","978751442"
"647","1676","4","975713526"
"647","1391","4","975713692"
"647","2628","2","975713167"
"647","2683","5","975714552"
"647","327","3","975714006"
"647","1573","3","975713442"
"647","216","1","975714696"
"647","780","2","975713661"
"647","2335","4","975714805"
"647","2723","4","975714441"
"647","1923","5","975714242"
"647","344","1","975714406"
"647","104","4","975714406"
"647","3146","4","975714950"
"647","2826","4","975713620"
"647","1527","5","975713503"
"647","2706","4","975714476"
"647","3052","5","975714374"
"647","2617","2","975713526"
"647","1517","5","975714242"
"647","1544","4","975713881"
"647","2600","4","975713442"
"647","785","1","975714552"
"647","208","1","975713881"
"651","2657","4","975708906"
"651","2700","4","975704137"
"651","1676","2","975706366"
"651","2427","4","975705972"
"651","1391","3","975704476"
"651","2628","1","975706349"
"651","2683","4","975704629"
"651","3785","3","975705107"
"651","3608","4","975976954"
"651","70","4","975705253"
"651","2021","4","975708311"
"651","3033","2","975708922"
"651","780","3","975708964"
"651","2335","3","975704888"
"651","1884","4","975704436"
"651","968","4","975705049"
"651","1206","5","975708825"
"651","1035","4","975708453"
"651","1923","4","975977148"
"651","3070","4","975706571"
"651","1347","3","975705021"
"651","344","4","975978166"
"651","104","3","975704070"
"651","1527","3","975706181"
"651","2706","1","975704267"
"651","3052","4","975704311"
"651","1373","3","975709035"
"651","3676","3","975705175"
"651","1517","5","975977174"
"651","785","4","975704408"
"651","1380","3","975978141"
"651","1997","5","975704983"
"651","2363","5","975705938"
"651","674","4","975706715"
"660","2710","2","975695050"
"660","231","3","975691207"
"660","2657","3","976743473"
"660","288","2","975695912"
"660","2712","3","975694262"
"660","1917","1","975696242"
"660","1721","3","975688497"
"660","2427","3","976741955"
"660","1391","3","975689518"
"660","1183","3","975692411"
"660","2384","4","975693410"
"660","327","1","975689553"
"660","3608","3","975698429"
"660","70","3","975690046"
"660","1573","2","975689375"
"660","2021","2","975699194"
"660","3033","3","975699057"
"660","216","2","975691288"
"660","780","3","975687872"
"660","532","2","975690006"
"660","3623","2","976808190"
"660","1416","3","975695679"
"660","1206","3","976740165"
"660","1035","4","976742393"
"660","1923","5","975690418"
"660","3070","2","975699021"
"660","344","2","975690930"
"660","104","2","975690794"
"660","2861","4","975696818"
"660","1527","3","975694346"
"660","1732","2","975689927"
"660","3052","2","975694115"
"660","1373","2","975699546"
"660","736","1","976805467"
"660","3176","2","975688582"
"660","1517","2","975690616"
"660","1544","4","975688059"
"660","3354","1","976806903"
"660","785","4","975694921"
"660","1380","4","976744763"
"660","19","1","975692144"
"660","208","2","975696649"
"660","2395","3","975690343"
"667","2710","2","977090233"
"667","2657","3","977090124"
"667","2683","4","986073858"
"667","3785","4","1008089196"
"667","70","4","977090468"
"667","780","3","1030005775"
"667","3535","3","975639818"
"667","3160","4","975639740"
"667","2606","3","977090290"
"667","3623","2","993877698"
"667","1206","3","1008090118"
"667","3917","5","975639740"
"667","611","2","975639950"
"667","1347","4","977090151"
"667","2826","2","986073858"
"667","1527","4","1008090203"
"667","2706","4","986073858"
"667","736","4","975639556"
"667","2617","4","1008089196"
"667","1544","3","975639910"
"667","3273","3","975640113"
"667","1997","5","977090042"
"669","2710","5","975634808"
"669","288","2","975634641"
"669","2700","5","975631350"
"669","1676","5","975630522"
"669","1917","5","975630638"
"669","1721","4","975631227"
"669","1391","4","975631914"
"669","2628","3","975629426"
"669","1183","5","975630977"
"669","2683","4","975631938"
"669","3608","5","975632346"
"669","70","2","975633579"
"669","1573","2","975634093"
"669","216","5","975631845"
"669","780","5","975634624"
"669","2253","4","975634761"
"669","2723","5","975630561"
"669","2387","4","975631973"
"669","1405","2","975631873"
"669","1923","5","975631371"
"669","3070","5","975632435"
"669","344","1","975631636"
"669","104","5","975631470"
"669","2826","4","975634237"
"669","1527","4","975634607"
"669","2706","5","975631786"
"669","1732","4","975633494"
"669","3052","5","975631470"
"669","736","4","975630598"
"669","2959","5","975630814"
"669","366","5","975634836"
"669","2617","4","975630522"
"669","1059","4","975631016"
"669","1517","3","975631394"
"669","1544","1","975634447"
"669","208","1","975634677"
"673","2657","3","975623498"
"673","2712","5","975620192"
"673","1721","2","975620026"
"673","2427","5","975619642"
"673","1183","5","975619423"
"673","3785","1","975619041"
"673","3864","1","975625543"
"673","3535","5","975619041"
"673","3160","5","975623939"
"673","1416","1","975619703"
"673","3752","1","975619061"
"673","1206","5","975623615"
"673","1035","5","975623922"
"673","1483","5","975620893"
"673","2861","1","975620804"
"673","2959","5","975619568"
"673","3569","5","975618891"
"673","1059","4","975619469"
"673","3176","5","975619925"
"673","1380","1","975623522"
"673","3910","5","975618769"
"673","25","4","975619330"
"673","674","4","975623568"
"673","1726","1","975620824"
"676","2710","2","976164725"
"676","231","5","975649859"
"676","2657","2","976165229"
"676","2712","2","975684034"
"676","1721","5","975684059"
"676","2628","4","975687525"
"676","2683","4","975650050"
"676","2384","3","976165195"
"676","3608","2","975650959"
"676","70","2","976164692"
"676","1573","3","975687525"
"676","3033","4","976165125"
"676","216","5","975650215"
"676","2431","4","975650327"
"676","2335","3","975650246"
"676","3623","3","975999029"
"676","1416","3","975684941"
"676","2387","2","975650094"
"676","1405","2","976165582"
"676","1206","3","975686311"
"676","1923","4","975649294"
"676","1347","3","976164646"
"676","344","4","975649923"
"676","104","4","975649883"
"676","3146","3","975650375"
"676","2706","4","976165141"
"676","1732","3","975649999"
"676","3052","3","975649636"
"676","2959","3","975683862"
"676","2617","3","976164630"
"676","1517","4","975649833"
"676","785","4","976165496"
"676","1380","4","976165379"
"676","19","4","975650485"
"676","1997","3","975685811"
"676","25","4","975684111"
"676","2395","2","975649742"
"678","2710","3","989241865"
"678","2657","4","978701830"
"678","288","4","989239395"
"678","2700","5","975608745"
"678","1676","4","989241476"
"678","1917","4","989242015"
"678","1721","5","975609136"
"678","1391","2","989242141"
"678","2628","4","975608817"
"678","1183","3","989238062"
"678","2683","3","975608794"
"678","3785","3","993823716"
"678","2384","4","975609083"
"678","327","2","989242500"
"678","3608","4","989503231"
"678","1573","4","989238754"
"678","2021","3","988638375"
"678","3033","3","988638268"
"678","780","4","989239442"
"678","3535","5","975608101"
"678","1205","3","988637468"
"678","3160","4","975608594"
"678","1088","5","988637932"
"678","3623","3","975608139"
"678","1416","4","989242061"
"678","1206","4","1025130543"
"678","3917","4","975607875"
"678","1035","4","978703140"
"678","1923","1","979591924"
"678","3070","4","988637523"
"678","1347","5","987445909"
"678","1527","4","989239193"
"678","2706","3","989238938"
"678","1732","2","975609001"
"678","3052","4","975608702"
"678","1373","3","988638158"
"678","736","4","989241719"
"678","2959","5","989238534"
"678","366","4","989242451"
"678","2617","2","989242061"
"678","1059","2","989240655"
"678","3176","4","975608941"
"678","1517","3","975608794"
"678","1544","3","978701914"
"678","3754","1","989243746"
"678","1380","5","989501275"
"678","208","2","989242409"
"678","1997","3","978701744"
"678","674","3","989504329"
"678","2022","3","987445909"
"678","2395","2","989237978"
"687","2657","3","975691599"
"687","288","5","975600893"
"687","2700","5","975600327"
"687","1917","2","975601121"
"687","1721","2","975692097"
"687","2427","3","975600762"
"687","2628","5","975600861"
"687","1183","4","975600029"
"687","70","4","975690962"
"687","1573","2","975600786"
"687","3033","1","975691763"
"687","3864","1","975691801"
"687","780","3","975600845"
"687","3535","3","975600453"
"687","1088","2","975692297"
"687","3752","3","975600475"
"687","1206","5","975691500"
"687","1923","4","975600307"
"687","2826","3","975600952"
"687","2861","1","975599852"
"687","1527","4","975600824"
"687","1732","5","975600348"
"687","736","3","975600998"
"687","2617","2","975600845"
"687","1059","3","975692217"
"687","3176","3","975600044"
"687","1544","2","975600983"
"687","1380","5","975692368"
"687","208","3","975601121"
"687","3273","2","975690980"
"687","25","5","975599952"
"692","2710","4","1012665730"
"692","2657","3","975779053"
"692","288","1","975738325"
"692","2700","4","975779953"
"692","2712","4","978374689"
"692","1676","3","975780641"
"692","1917","3","977701690"
"692","1721","3","975779592"
"692","1391","3","975780641"
"692","2628","4","975779870"
"692","3785","2","978285197"
"692","70","3","975779351"
"692","1573","3","977701411"
"692","2021","4","980622492"
"692","780","3","975780641"
"692","3535","4","975779053"
"692","3160","4","975778928"
"692","1088","2","975832350"
"692","532","3","978378525"
"692","3623","4","977701532"
"692","2723","4","977701411"
"692","1405","4","975780040"
"692","1206","5","978373377"
"692","1035","3","975779053"
"692","1923","5","975739862"
"692","1347","3","980621721"
"692","1527","5","977701411"
"692","1732","4","978370844"
"692","3052","5","975739014"
"692","736","3","978371232"
"692","2959","5","978371867"
"692","2617","4","977701630"
"692","3176","5","978374352"
"692","1380","4","979437627"
"692","208","2","975832918"
"692","3273","3","978378336"
"692","25","4","978374465"
"692","674","3","979437079"
"692","1726","1","978375434"
"692","2395","4","978373505"
"695","288","3","975560544"
"695","1676","5","975560484"
"695","1917","3","975560668"
"695","2427","1","975560428"
"695","2628","4","975560544"
"695","3785","5","975560077"
"695","3608","4","975602348"
"695","70","1","975560572"
"695","1573","3","975560467"
"695","3033","3","975602687"
"695","780","3","975560524"
"695","3535","3","975560089"
"695","3160","2","975603683"
"695","1088","5","975602788"
"695","3623","3","975560135"
"695","3752","4","975560216"
"695","1347","3","975602618"
"695","1527","4","975560467"
"695","2617","5","975560467"
"695","1544","4","975560682"
"695","3354","3","975560265"
"695","208","1","975560612"
"695","3273","2","975560135"
"696","2700","5","975560654"
"696","1676","3","975562817"
"696","1917","2","975562916"
"696","1721","4","975560791"
"696","2427","3","975563506"
"696","1391","2","975562893"
"696","2628","3","975559736"
"696","1183","4","975563547"
"696","2683","3","1001185093"
"696","1573","3","975562779"
"696","2021","3","975562817"
"696","780","3","975562857"
"696","3160","4","975560904"
"696","532","3","975560056"
"696","3623","3","975560279"
"696","1405","3","975563216"
"696","1206","5","975561392"
"696","1923","4","975563108"
"696","3070","4","975562731"
"696","1527","3","975562779"
"696","1732","3","975560019"
"696","3052","3","975562220"
"696","1373","1","975562916"
"696","2959","5","1038765892"
"696","3176","4","975562313"
"696","1517","3","975563108"
"696","2395","4","975563108"
"698","2710","4","1015127127"
"698","1924","1","1015127163"
"698","2657","3","975557964"
"698","2700","4","1015125252"
"698","1676","3","1015132779"
"698","1917","1","1015132934"
"698","1391","4","975558872"
"698","2628","1","1015125984"
"698","2459","4","1015127299"
"698","327","3","1015132993"
"698","1573","3","975558792"
"698","2021","4","975558827"
"698","3033","4","975558893"
"698","3864","3","1015132963"
"698","3156","1","1015132963"
"698","780","4","975558916"
"698","3535","5","975557987"
"698","2606","4","975558339"
"698","532","5","975558016"
"698","968","3","975558593"
"698","1206","5","975558541"
"698","1923","4","1015125406"
"698","3070","2","975558593"
"698","1527","1","975558792"
"698","1732","5","1015124042"
"698","736","2","1015126024"
"698","3676","5","975558035"
"698","2617","2","1015125880"
"698","1517","5","1015124509"
"698","2600","5","975558827"
"698","25","3","1015123355"
"698","674","4","1015126024"
"699","1924","1","986533630"
"699","231","4","975558504"
"699","1676","4","975559515"
"699","1917","2","975557306"
"699","1391","3","975558582"
"699","2628","1","975557070"
"699","2683","5","975558695"
"699","1573","5","975557032"
"699","3033","3","986532311"
"699","3156","3","975558993"
"699","216","1","975558761"
"699","780","4","975557243"
"699","2431","2","975558993"
"699","2253","3","975559212"
"699","2976","5","975563132"
"699","3160","5","975557789"
"699","2335","4","975558835"
"699","532","4","975558504"
"699","3623","2","986440142"
"699","2723","2","975557306"
"699","1884","4","975558447"
"699","968","5","986533438"
"699","1923","4","975557989"
"699","344","3","975558428"
"699","104","4","975558401"
"699","3146","4","975559015"
"699","1527","4","975557155"
"699","736","2","975557070"
"699","3176","3","975562889"
"699","1517","4","975558029"
"699","1544","2","975557214"
"699","785","4","986532349"
"699","19","2","986439558"
"699","208","2","975557272"
"699","1726","4","975563438"
"699","2395","4","975558008"
"702","231","1","975565096"
"702","2427","1","975563232"
"702","1391","1","975563286"
"702","1183","4","975563232"
"702","2683","4","975565727"
"702","3608","4","975564182"
"702","3033","2","975564995"
"702","780","4","975563253"
"702","2253","2","975565775"
"702","2335","1","975565806"
"702","1405","2","975565418"
"702","1923","1","975564231"
"702","3070","1","975564427"
"702","344","4","975565328"
"702","104","4","975564397"
"702","1732","3","975551140"
"702","1380","4","975564830"
"702","19","2","975566143"
"702","2022","4","975561483"
"702","2395","4","975564774"
"710","2710","4","975731591"
"710","1924","4","975741347"
"710","2657","4","975574031"
"710","288","4","975572956"
"710","2700","4","975540402"
"710","2712","4","975541828"
"710","1676","3","975541809"
"710","1917","4","975548363"
"710","1721","3","975541331"
"710","1391","3","975542187"
"710","2628","3","1023052895"
"710","2683","4","975542762"
"710","3785","3","975539277"
"710","327","3","975548734"
"710","70","4","975542582"
"710","1573","4","975542442"
"710","2021","3","975741215"
"710","216","2","975569414"
"710","780","4","975735705"
"710","3535","3","975539370"
"710","2253","3","978382988"
"710","3160","4","975573510"
"710","2606","2","975570448"
"710","1088","2","975569495"
"710","532","4","975737405"
"710","3623","4","975539440"
"710","2723","4","975542512"
"710","1884","3","1028314867"
"710","2387","1","975542241"
"710","3752","3","991422622"
"710","968","4","978383194"
"710","1405","4","975541473"
"710","1206","5","975571305"
"710","1923","5","975540470"
"710","3070","4","975574530"
"710","1347","4","978383234"
"710","344","2","975569352"
"710","2861","3","975544553"
"710","1527","4","975572853"
"710","3913","3","1028526182"
"710","2706","3","975541566"
"710","1732","4","975540899"
"710","3052","4","975541367"
"710","1373","1","975568878"
"710","736","3","975542720"
"710","2959","5","975573698"
"710","2617","4","975572956"
"710","3176","4","975574341"
"710","1517","4","975541277"
"710","1544","3","975544583"
"710","3354","3","975539467"
"710","785","4","975830870"
"710","1380","3","975570352"
"710","19","1","975568597"
"710","208","3","975573061"
"710","3273","3","975539708"
"710","25","4","975540299"
"710","674","4","975733614"
"710","1726","2","975548982"
"710","2022","4","975732232"
"710","2395","5","975540529"
"712","2710","5","975537246"
"712","288","4","975539009"
"712","2700","5","975539431"
"712","1676","4","975539344"
"712","1917","4","975602387"
"712","2427","1","975538944"
"712","2628","3","975539320"
"712","2683","3","975537206"
"712","70","5","975539220"
"712","1573","4","975539107"
"712","216","3","975704193"
"712","780","4","975602050"
"712","1205","5","975539566"
"712","2253","2","975956922"
"712","532","4","976140661"
"712","3623","3","975537711"
"712","2723","3","975538007"
"712","1884","3","975536135"
"712","3752","3","975537711"
"712","968","5","975538007"
"712","1405","3","975539566"
"712","2826","3","975537126"
"712","2861","3","975537547"
"712","1527","3","975538944"
"712","2706","5","975537126"
"712","366","2","976140661"
"712","2617","3","975539162"
"712","3176","4","975538322"
